城市,日期,累积确诊人数,累积治愈人数,累积死亡人数
合肥,2020/6/27,174,173,1
合肥,2020/6/28,174,173,1
合肥,2020/6/29,174,173,1
合肥,2020/6/30,174,173,1
泰安,2020/1/27,1,0,0
泰安,2020/1/28,3,0,0
泰安,2020/1/29,3,0,0
泰安,2020/1/30,3,0,0
泰安,2020/1/31,5,0,0
泰安,2020/2/1,9,0,0
泰安,2020/2/2,11,1,0
泰安,2020/2/3,12,1,0
泰安,2020/2/4,14,1,0
泰安,2020/2/5,18,1,0
泰安,2020/2/6,20,1,0
泰安,2020/2/7,20,1,0
泰安,2020/2/8,23,1,0
泰安,2020/2/9,26,1,0
泰安,2020/2/10,32,1,0
泰安,2020/2/11,32,1,0
泰安,2020/2/12,32,4,0
泰安,2020/2/13,32,4,0
泰安,2020/2/14,32,4,0
泰安,2020/2/15,32,5,0
泰安,2020/2/16,32,5,0
泰安,2020/2/17,32,6,0
泰安,2020/2/18,32,6,1
泰安,2020/2/19,33,9,1
泰安,2020/2/20,34,12,1
泰安,2020/2/21,35,18,1
泰安,2020/2/22,35,21,1
泰安,2020/2/23,35,21,1
泰安,2020/2/24,35,22,2
泰安,2020/2/25,35,22,2
泰安,2020/2/26,35,23,2
泰安,2020/2/27,35,24,2
泰安,2020/2/28,35,26,2
泰安,2020/2/29,35,30,2
泰安,2020/3/1,35,33,2
泰安,2020/3/2,35,33,2
泰安,2020/3/3,35,33,2
泰安,2020/3/4,35,33,2
泰安,2020/3/5,35,33,2
泰安,2020/3/6,35,33,2
泰安,2020/3/7,35,33,2
泰安,2020/3/8,35,33,2
泰安,2020/3/9,35,33,2
泰安,2020/3/10,35,33,2
泰安,2020/3/11,35,33,2
泰安,2020/3/12,35,33,2
泰安,2020/3/13,35,33,2
泰安,2020/3/14,35,33,2
泰安,2020/3/15,35,33,2
泰安,2020/3/16,35,33,2
泰安,2020/3/17,35,33,2
泰安,2020/3/18,35,33,2
泰安,2020/3/19,35,33,2
泰安,2020/3/20,35,33,2
泰安,2020/3/21,35,33,2
泰安,2020/3/22,35,33,2
泰安,2020/3/23,35,33,2
泰安,2020/3/24,35,33,2
泰安,2020/3/25,35,33,2
泰安,2020/3/26,35,33,2
泰安,2020/3/27,35,33,2
泰安,2020/3/28,35,33,2
泰安,2020/3/29,35,33,2
泰安,2020/3/30,35,33,2
泰安,2020/3/31,35,33,2
泰安,2020/4/1,35,33,2
泰安,2020/4/2,35,33,2
泰安,2020/4/3,35,33,2
泰安,2020/4/4,35,33,2
泰安,2020/4/5,35,33,2
泰安,2020/4/6,35,33,2
泰安,2020/4/7,35,33,2
泰安,2020/4/8,35,33,2
泰安,2020/4/9,35,33,2
泰安,2020/4/10,35,33,2
泰安,2020/4/11,35,33,2
泰安,2020/4/12,35,33,2
泰安,2020/4/13,35,33,2
泰安,2020/4/14,35,33,2
泰安,2020/4/15,35,33,2
泰安,2020/4/16,35,33,2
泰安,2020/4/17,35,33,2
泰安,2020/4/18,35,33,2
泰安,2020/4/19,35,33,2
泰安,2020/4/20,35,33,2
泰安,2020/4/21,35,33,2
泰安,2020/4/22,35,33,2
泰安,2020/4/23,35,33,2
泰安,2020/4/24,35,33,2
泰安,2020/4/25,35,33,2
泰安,2020/4/26,35,33,2
泰安,2020/4/27,35,33,2
泰安,2020/4/28,35,33,2
泰安,2020/4/29,35,33,2
泰安,2020/4/30,35,33,2
泰安,2020/5/1,35,33,2
泰安,2020/5/2,35,33,2
泰安,2020/5/3,35,33,2
泰安,2020/5/4,35,33,2
泰安,2020/5/5,35,33,2
泰安,2020/5/6,35,33,2
泰安,2020/5/7,35,33,2
泰安,2020/5/8,35,33,2
泰安,2020/5/9,35,33,2
泰安,2020/5/10,35,33,2
泰安,2020/5/11,35,33,2
泰安,2020/5/12,35,33,2
泰安,2020/5/13,35,33,2
泰安,2020/5/14,35,33,2
泰安,2020/5/15,35,33,2
泰安,2020/5/16,35,33,2
泰安,2020/5/17,35,33,2
泰安,2020/5/18,35,33,2
泰安,2020/5/19,35,33,2
泰安,2020/5/20,35,33,2
泰安,2020/5/21,35,33,2
泰安,2020/5/22,35,33,2
泰安,2020/5/23,35,33,2
泰安,2020/5/24,35,33,2
泰安,2020/5/25,35,33,2
泰安,2020/5/26,35,33,2
泰安,2020/5/27,35,33,2
泰安,2020/5/28,35,33,2
泰安,2020/5/29,35,33,2
泰安,2020/5/30,35,33,2
泰安,2020/5/31,35,33,2
泰安,2020/6/1,35,33,2
泰安,2020/6/2,35,33,2
泰安,2020/6/3,35,33,2
泰安,2020/6/4,35,33,2
泰安,2020/6/5,35,33,2
泰安,2020/6/6,35,33,2
泰安,2020/6/7,35,33,2
泰安,2020/6/8,35,33,2
泰安,2020/6/9,35,33,2
泰安,2020/6/10,35,33,2
泰安,2020/6/11,35,33,2
泰安,2020/6/12,35,33,2
泰安,2020/6/13,35,33,2
泰安,2020/6/14,35,33,2
泰安,2020/6/15,35,33,2
泰安,2020/6/16,35,33,2
泰安,2020/6/17,35,33,2
泰安,2020/6/18,35,33,2
泰安,2020/6/19,35,33,2
泰安,2020/6/20,35,33,2
泰安,2020/6/21,35,33,2
泰安,2020/6/22,35,33,2
泰安,2020/6/23,35,33,2
泰安,2020/6/24,35,33,2
泰安,2020/6/25,35,33,2
泰安,2020/6/26,35,33,2
泰安,2020/6/27,35,33,2
泰安,2020/6/28,35,33,2
泰安,2020/6/29,35,33,2
泰安,2020/6/30,35,33,2
苏州,2020/1/22,1,0,0
苏州,2020/1/23,2,0,0
苏州,2020/1/24,3,1,0
苏州,2020/1/25,7,1,0
苏州,2020/1/26,8,1,0
苏州,2020/1/27,12,1,0
苏州,2020/1/28,20,1,0
苏州,2020/1/29,24,1,0
苏州,2020/1/30,32,2,0
苏州,2020/1/31,34,2,0
苏州,2020/2/1,38,2,0
苏州,2020/2/2,44,3,0
苏州,2020/2/3,52,3,0
苏州,2020/2/4,55,3,0
苏州,2020/2/5,60,4,0
苏州,2020/2/6,69,4,0
苏州,2020/2/7,72,4,0
苏州,2020/2/8,75,4,0
苏州,2020/2/9,77,11,0
苏州,2020/2/10,80,13,0
苏州,2020/2/11,84,13,0
苏州,2020/2/12,85,16,0
苏州,2020/2/13,85,17,0
苏州,2020/2/14,86,17,0
苏州,2020/2/15,86,26,0
苏州,2020/2/16,86,26,0
苏州,2020/2/17,87,31,0
苏州,2020/2/18,87,31,0
苏州,2020/2/19,87,33,0
苏州,2020/2/20,87,38,0
苏州,2020/2/21,87,42,0
苏州,2020/2/22,87,49,0
苏州,2020/2/23,87,50,0
苏州,2020/2/24,87,57,0
苏州,2020/2/25,87,57,0
苏州,2020/2/26,87,59,0
苏州,2020/2/27,87,59,0
苏州,2020/2/28,87,62,0
苏州,2020/2/29,87,64,0
苏州,2020/3/1,87,64,0
苏州,2020/3/2,87,67,0
苏州,2020/3/3,87,69,0
苏州,2020/3/4,87,70,0
苏州,2020/3/5,87,75,0
苏州,2020/3/6,87,78,0
苏州,2020/3/7,87,80,0
苏州,2020/3/8,87,84,0
苏州,2020/3/9,87,84,0
苏州,2020/3/10,87,87,0
苏州,2020/3/11,87,87,0
苏州,2020/3/12,87,87,0
苏州,2020/3/13,87,87,0
苏州,2020/3/14,87,87,0
苏州,2020/3/15,87,87,0
苏州,2020/3/16,87,87,0
苏州,2020/3/17,87,87,0
苏州,2020/3/18,87,87,0
苏州,2020/3/19,87,87,0
苏州,2020/3/20,87,87,0
苏州,2020/3/21,87,87,0
苏州,2020/3/22,87,87,0
苏州,2020/3/23,87,87,0
苏州,2020/3/24,87,87,0
苏州,2020/3/25,87,87,0
苏州,2020/3/26,87,87,0
苏州,2020/3/27,87,87,0
苏州,2020/3/28,87,87,0
苏州,2020/3/29,87,87,0
苏州,2020/3/30,87,87,0
苏州,2020/3/31,87,87,0
苏州,2020/4/1,87,87,0
苏州,2020/4/2,87,87,0
苏州,2020/4/3,87,87,0
苏州,2020/4/4,87,87,0
苏州,2020/4/5,87,87,0
苏州,2020/4/6,87,87,0
苏州,2020/4/7,87,87,0
苏州,2020/4/8,87,87,0
苏州,2020/4/9,87,87,0
苏州,2020/4/10,87,87,0
苏州,2020/4/11,87,87,0
苏州,2020/4/12,87,87,0
苏州,2020/4/13,87,87,0
苏州,2020/4/14,87,87,0
苏州,2020/4/15,87,87,0
苏州,2020/4/16,87,87,0
苏州,2020/4/17,87,87,0
苏州,2020/4/18,87,87,0
苏州,2020/4/19,87,87,0
苏州,2020/4/20,87,87,0
苏州,2020/4/21,87,87,0
苏州,2020/4/22,87,87,0
苏州,2020/4/23,87,87,0
苏州,2020/4/24,87,87,0
苏州,2020/4/25,87,87,0
苏州,2020/4/26,87,87,0
苏州,2020/4/27,87,87,0
苏州,2020/4/28,87,87,0
苏州,2020/4/29,87,87,0
苏州,2020/4/30,87,87,0
苏州,2020/5/1,87,87,0
苏州,2020/5/2,87,87,0
苏州,2020/5/3,87,87,0
苏州,2020/5/4,87,87,0
苏州,2020/5/5,87,87,0
苏州,2020/5/6,87,87,0
苏州,2020/5/7,87,87,0
苏州,2020/5/8,87,87,0
苏州,2020/5/9,87,87,0
苏州,2020/5/10,87,87,0
苏州,2020/5/11,87,87,0
苏州,2020/5/12,87,87,0
苏州,2020/5/13,87,87,0
苏州,2020/5/14,87,87,0
苏州,2020/5/15,87,87,0
苏州,2020/5/16,87,87,0
苏州,2020/5/17,87,87,0
苏州,2020/5/18,87,87,0
苏州,2020/5/19,87,87,0
苏州,2020/5/20,87,87,0
苏州,2020/5/21,87,87,0
苏州,2020/5/22,87,87,0
苏州,2020/5/23,87,87,0
苏州,2020/5/24,87,87,0
苏州,2020/5/25,87,87,0
苏州,2020/5/26,87,87,0
苏州,2020/5/27,87,87,0
苏州,2020/5/28,87,87,0
苏州,2020/5/29,87,87,0
苏州,2020/5/30,87,87,0
苏州,2020/5/31,87,87,0
苏州,2020/6/1,87,87,0
苏州,2020/6/2,87,87,0
苏州,2020/6/3,87,87,0
苏州,2020/6/4,87,87,0
苏州,2020/6/5,87,87,0
苏州,2020/6/6,87,87,0
苏州,2020/6/7,87,87,0
苏州,2020/6/8,87,87,0
苏州,2020/6/9,87,87,0
苏州,2020/6/10,87,87,0
苏州,2020/6/11,87,87,0
苏州,2020/6/12,87,87,0
苏州,2020/6/13,87,87,0
苏州,2020/6/14,87,87,0
苏州,2020/6/15,87,87,0
苏州,2020/6/16,87,87,0
苏州,2020/6/17,87,87,0
苏州,2020/6/18,87,87,0
苏州,2020/6/19,87,87,0
苏州,2020/6/20,87,87,0
苏州,2020/6/21,87,87,0
苏州,2020/6/22,87,87,0
苏州,2020/6/23,87,87,0
苏州,2020/6/24,87,87,0
苏州,2020/6/25,87,87,0
苏州,2020/6/26,87,87,0
苏州,2020/6/27,87,87,0
苏州,2020/6/28,87,87,0
苏州,2020/6/29,87,87,0
苏州,2020/6/30,87,87,0
黄石,2020/1/25,31,0,1
黄石,2020/1/26,36,0,1
黄石,2020/1/27,53,0,1
黄石,2020/1/28,86,0,1
黄石,2020/1/29,113,0,1
黄石,2020/1/30,168,0,1
黄石,2020/1/31,209,0,2
黄石,2020/2/1,252,1,2
黄石,2020/2/2,334,9,2
黄石,2020/2/3,405,10,2
黄石,2020/2/4,509,18,2
黄石,2020/2/5,566,25,2
黄石,2020/2/6,635,31,2
黄石,2020/2/7,703,43,2
黄石,2020/2/8,753,53,2
黄石,2020/2/9,805,67,3
黄石,2020/2/10,835,82,5
黄石,2020/2/11,874,96,6
黄石,2020/2/12,911,113,9
黄石,2020/2/13,943,137,11
黄石,2020/2/14,980,170,13
黄石,2020/2/15,983,192,14
黄石,2020/2/16,983,206,15
黄石,2020/2/17,983,215,20
黄石,2020/2/18,983,262,25
黄石,2020/2/19,985,299,26
黄石,2020/2/20,992,339,27
黄石,2020/2/21,997,391,28
黄石,2020/2/22,1001,442,29
黄石,2020/2/23,1005,490,30
黄石,2020/2/24,1008,534,31
黄石,2020/2/25,1011,585,32
黄石,2020/2/26,1013,613,33
黄石,2020/2/27,1013,653,33
黄石,2020/2/28,1013,675,34
黄石,2020/2/29,1014,697,34
黄石,2020/3/1,1014,729,35
黄石,2020/3/2,1014,752,35
黄石,2020/3/3,1014,783,36
黄石,2020/3/4,1015,822,36
黄石,2020/3/5,1015,859,36
黄石,2020/3/6,1015,877,36
黄石,2020/3/7,1015,884,36
黄石,2020/3/8,1015,897,37
黄石,2020/3/9,1015,906,37
黄石,2020/3/10,1015,917,38
黄石,2020/3/11,1015,921,38
黄石,2020/3/12,1015,938,38
黄石,2020/3/13,1015,940,38
黄石,2020/3/14,1015,948,38
黄石,2020/3/15,1015,950,38
黄石,2020/3/16,1015,960,38
黄石,2020/3/17,1015,963,38
黄石,2020/3/18,1015,964,38
黄石,2020/3/19,1015,967,38
黄石,2020/3/20,1015,972,38
黄石,2020/3/21,1015,973,38
黄石,2020/3/22,1015,973,38
黄石,2020/3/23,1015,973,38
黄石,2020/3/24,1015,974,39
黄石,2020/3/25,1015,975,39
黄石,2020/3/26,1015,975,39
黄石,2020/3/27,1015,976,39
黄石,2020/3/28,1015,976,39
黄石,2020/3/29,1015,976,39
黄石,2020/3/30,1015,976,39
黄石,2020/3/31,1015,976,39
黄石,2020/4/1,1015,976,39
黄石,2020/4/2,1015,976,39
黄石,2020/4/3,1015,976,39
黄石,2020/4/4,1015,976,39
黄石,2020/4/5,1015,976,39
黄石,2020/4/6,1015,976,39
黄石,2020/4/7,1015,976,39
黄石,2020/4/8,1015,976,39
黄石,2020/4/9,1015,976,39
黄石,2020/4/10,1015,976,39
黄石,2020/4/11,1015,976,39
黄石,2020/4/12,1015,976,39
黄石,2020/4/13,1015,976,39
黄石,2020/4/14,1015,976,39
黄石,2020/4/15,1015,976,39
黄石,2020/4/16,1015,976,39
黄石,2020/4/17,1015,976,39
黄石,2020/4/18,1015,976,39
黄石,2020/4/19,1015,976,39
黄石,2020/4/20,1015,976,39
黄石,2020/4/21,1015,976,39
黄石,2020/4/22,1015,976,39
黄石,2020/4/23,1015,976,39
黄石,2020/4/24,1015,976,39
黄石,2020/4/25,1015,976,39
黄石,2020/4/26,1015,976,39
黄石,2020/4/27,1015,976,39
黄石,2020/4/28,1015,976,39
黄石,2020/4/29,1015,976,39
黄石,2020/4/30,1015,976,39
黄石,2020/5/1,1015,976,39
黄石,2020/5/2,1015,976,39
黄石,2020/5/3,1015,976,39
黄石,2020/5/4,1015,976,39
黄石,2020/5/5,1015,976,39
黄石,2020/5/6,1015,976,39
黄石,2020/5/7,1015,976,39
黄石,2020/5/8,1015,976,39
黄石,2020/5/9,1015,976,39
黄石,2020/5/10,1015,976,39
黄石,2020/5/11,1015,976,39
黄石,2020/5/12,1015,976,39
黄石,2020/5/13,1015,976,39
黄石,2020/5/14,1015,976,39
黄石,2020/5/15,1015,976,39
黄石,2020/5/16,1015,976,39
黄石,2020/5/17,1015,976,39
黄石,2020/5/18,1015,976,39
黄石,2020/5/19,1015,976,39
黄石,2020/5/20,1015,976,39
黄石,2020/5/21,1015,976,39
黄石,2020/5/22,1015,976,39
黄石,2020/5/23,1015,976,39
黄石,2020/5/24,1015,976,39
黄石,2020/5/25,1015,976,39
黄石,2020/5/26,1015,976,39
黄石,2020/5/27,1015,976,39
黄石,2020/5/28,1015,976,39
黄石,2020/5/29,1015,976,39
黄石,2020/5/30,1015,976,39
黄石,2020/5/31,1015,976,39
黄石,2020/6/1,1015,976,39
黄石,2020/6/2,1015,976,39
黄石,2020/6/3,1015,976,39
黄石,2020/6/4,1015,976,39
黄石,2020/6/5,1015,976,39
黄石,2020/6/6,1015,976,39
黄石,2020/6/7,1015,976,39
黄石,2020/6/8,1015,976,39
黄石,2020/6/9,1015,976,39
黄石,2020/6/10,1015,976,39
黄石,2020/6/11,1015,976,39
黄石,2020/6/12,1015,976,39
黄石,2020/6/13,1015,976,39
黄石,2020/6/14,1015,976,39
黄石,2020/6/15,1015,976,39
黄石,2020/6/16,1015,976,39
黄石,2020/6/17,1015,976,39
黄石,2020/6/18,1015,976,39
黄石,2020/6/19,1015,976,39
黄石,2020/6/20,1015,976,39
黄石,2020/6/21,1015,976,39
黄石,2020/6/22,1015,976,39
黄石,2020/6/23,1015,976,39
黄石,2020/6/24,1015,976,39
黄石,2020/6/25,1015,976,39
黄石,2020/6/26,1015,976,39
黄石,2020/6/27,1015,976,39
黄石,2020/6/28,1015,976,39
黄石,2020/6/29,1015,976,39
黄石,2020/6/30,1015,976,39
江苏-境外输入,2020/3/21,2,0,0
江苏-境外输入,2020/3/22,2,0,0
江苏-境外输入,2020/3/23,5,0,0
江苏-境外输入,2020/3/24,7,0,0
江苏-境外输入,2020/3/25,9,0,0
江苏-境外输入,2020/3/26,10,0,0
江苏-境外输入,2020/3/27,10,0,0
江苏-境外输入,2020/3/28,13,0,0
江苏-境外输入,2020/3/29,14,0,0
江苏-境外输入,2020/3/30,15,0,0
江苏-境外输入,2020/3/31,15,0,0
江苏-境外输入,2020/4/1,16,0,0
江苏-境外输入,2020/4/2,20,1,0
江苏-境外输入,2020/4/3,20,1,0
江苏-境外输入,2020/4/4,20,2,0
江苏-境外输入,2020/4/5,20,2,0
江苏-境外输入,2020/4/6,20,2,0
江苏-境外输入,2020/4/7,20,2,0
江苏-境外输入,2020/4/8,20,2,0
江苏-境外输入,2020/4/9,20,3,0
江苏-境外输入,2020/4/10,21,5,0
江苏-境外输入,2020/4/11,22,7,0
江苏-境外输入,2020/4/12,22,7,0
江苏-境外输入,2020/4/13,22,10,0
江苏-境外输入,2020/4/14,22,11,0
江苏-境外输入,2020/4/15,22,11,0
江苏-境外输入,2020/4/16,22,12,0
江苏-境外输入,2020/4/17,22,12,0
江苏-境外输入,2020/4/18,22,12,0
江苏-境外输入,2020/4/19,22,12,0
江苏-境外输入,2020/4/20,22,13,0
江苏-境外输入,2020/4/21,22,14,0
江苏-境外输入,2020/4/22,22,14,0
江苏-境外输入,2020/4/23,22,15,0
江苏-境外输入,2020/4/24,22,15,0
江苏-境外输入,2020/4/25,22,15,0
江苏-境外输入,2020/4/26,22,15,0
江苏-境外输入,2020/4/27,22,15,0
江苏-境外输入,2020/4/28,22,16,0
江苏-境外输入,2020/4/29,22,17,0
江苏-境外输入,2020/4/30,22,19,0
江苏-境外输入,2020/5/1,22,19,0
江苏-境外输入,2020/5/2,22,19,0
江苏-境外输入,2020/5/3,22,19,0
江苏-境外输入,2020/5/4,22,19,0
江苏-境外输入,2020/5/5,22,19,0
江苏-境外输入,2020/5/6,22,20,0
江苏-境外输入,2020/5/7,22,21,0
江苏-境外输入,2020/5/8,22,21,0
江苏-境外输入,2020/5/9,22,21,0
江苏-境外输入,2020/5/10,22,22,0
江苏-境外输入,2020/5/11,22,22,0
江苏-境外输入,2020/5/12,22,22,0
江苏-境外输入,2020/5/13,22,22,0
江苏-境外输入,2020/5/14,22,22,0
江苏-境外输入,2020/5/15,22,22,0
江苏-境外输入,2020/5/16,22,22,0
江苏-境外输入,2020/5/17,22,22,0
江苏-境外输入,2020/5/18,22,22,0
江苏-境外输入,2020/5/19,22,22,0
江苏-境外输入,2020/5/20,22,22,0
江苏-境外输入,2020/5/21,22,22,0
江苏-境外输入,2020/5/22,22,22,0
江苏-境外输入,2020/5/23,22,22,0
江苏-境外输入,2020/5/24,22,22,0
江苏-境外输入,2020/5/25,22,22,0
江苏-境外输入,2020/5/26,22,22,0
江苏-境外输入,2020/5/27,22,22,0
江苏-境外输入,2020/5/28,22,22,0
江苏-境外输入,2020/5/29,22,22,0
江苏-境外输入,2020/5/30,22,22,0
江苏-境外输入,2020/5/31,22,22,0
江苏-境外输入,2020/6/1,22,22,0
江苏-境外输入,2020/6/2,22,22,0
江苏-境外输入,2020/6/3,22,22,0
江苏-境外输入,2020/6/4,22,22,0
江苏-境外输入,2020/6/5,22,22,0
江苏-境外输入,2020/6/6,22,22,0
江苏-境外输入,2020/6/7,22,22,0
江苏-境外输入,2020/6/8,22,22,0
江苏-境外输入,2020/6/9,22,22,0
江苏-境外输入,2020/6/10,22,22,0
江苏-境外输入,2020/6/11,22,22,0
江苏-境外输入,2020/6/12,22,22,0
江苏-境外输入,2020/6/13,22,22,0
江苏-境外输入,2020/6/14,22,22,0
江苏-境外输入,2020/6/15,22,22,0
江苏-境外输入,2020/6/16,22,22,0
江苏-境外输入,2020/6/17,22,22,0
江苏-境外输入,2020/6/18,22,22,0
江苏-境外输入,2020/6/19,22,22,0
江苏-境外输入,2020/6/20,22,22,0
江苏-境外输入,2020/6/21,22,22,0
江苏-境外输入,2020/6/22,22,22,0
江苏-境外输入,2020/6/23,22,22,0
江苏-境外输入,2020/6/24,22,22,0
江苏-境外输入,2020/6/25,22,22,0
江苏-境外输入,2020/6/26,22,22,0
江苏-境外输入,2020/6/27,22,22,0
江苏-境外输入,2020/6/28,22,22,0
江苏-境外输入,2020/6/29,22,22,0
江苏-境外输入,2020/6/30,22,22,0
曲靖,2020/1/25,1,0,0
曲靖,2020/1/26,1,0,0
曲靖,2020/1/27,2,0,0
曲靖,2020/1/28,5,0,0
曲靖,2020/1/29,5,0,0
曲靖,2020/1/30,5,0,0
曲靖,2020/1/31,5,0,0
曲靖,2020/2/1,5,0,0
曲靖,2020/2/2,6,1,0
曲靖,2020/2/3,8,1,0
曲靖,2020/2/4,10,1,0
曲靖,2020/2/5,10,1,0
曲靖,2020/2/6,10,1,0
曲靖,2020/2/7,11,1,0
曲靖,2020/2/8,11,1,0
曲靖,2020/2/9,11,1,0
曲靖,2020/2/10,12,1,0
曲靖,2020/2/11,13,1,0
曲靖,2020/2/12,13,1,0
曲靖,2020/2/13,13,1,0
曲靖,2020/2/14,13,5,0
曲靖,2020/2/15,13,5,0
曲靖,2020/2/16,13,5,0
曲靖,2020/2/17,13,6,0
曲靖,2020/2/18,13,6,0
曲靖,2020/2/19,13,6,0
曲靖,2020/2/20,13,6,0
曲靖,2020/2/21,13,8,0
曲靖,2020/2/22,13,8,0
曲靖,2020/2/23,13,9,0
曲靖,2020/2/24,13,9,0
曲靖,2020/2/25,13,10,0
曲靖,2020/2/26,13,10,0
曲靖,2020/2/27,13,12,0
曲靖,2020/2/28,13,12,0
曲靖,2020/2/29,13,12,0
曲靖,2020/3/1,13,12,0
曲靖,2020/3/2,13,12,0
曲靖,2020/3/3,13,12,0
曲靖,2020/3/4,13,12,0
曲靖,2020/3/5,13,12,0
曲靖,2020/3/6,13,12,0
曲靖,2020/3/7,13,12,0
曲靖,2020/3/8,13,12,0
曲靖,2020/3/9,13,12,0
曲靖,2020/3/10,13,12,0
曲靖,2020/3/11,13,12,0
曲靖,2020/3/12,13,12,0
曲靖,2020/3/13,13,12,0
曲靖,2020/3/14,13,13,0
曲靖,2020/3/15,13,13,0
曲靖,2020/3/16,13,13,0
曲靖,2020/3/17,13,13,0
曲靖,2020/3/18,13,13,0
曲靖,2020/3/19,13,13,0
曲靖,2020/3/20,13,13,0
曲靖,2020/3/21,13,13,0
曲靖,2020/3/22,13,13,0
曲靖,2020/3/23,13,13,0
曲靖,2020/3/24,13,13,0
曲靖,2020/3/25,13,13,0
曲靖,2020/3/26,13,13,0
曲靖,2020/3/27,13,13,0
曲靖,2020/3/28,13,13,0
曲靖,2020/3/29,13,13,0
曲靖,2020/3/30,13,13,0
曲靖,2020/3/31,13,13,0
曲靖,2020/4/1,13,13,0
曲靖,2020/4/2,13,13,0
曲靖,2020/4/3,13,13,0
曲靖,2020/4/4,13,13,0
曲靖,2020/4/5,13,13,0
曲靖,2020/4/6,13,13,0
曲靖,2020/4/7,13,13,0
曲靖,2020/4/8,13,13,0
曲靖,2020/4/9,13,13,0
曲靖,2020/4/10,13,13,0
曲靖,2020/4/11,13,13,0
曲靖,2020/4/12,13,13,0
曲靖,2020/4/13,13,13,0
曲靖,2020/4/14,13,13,0
曲靖,2020/4/15,13,13,0
曲靖,2020/4/16,13,13,0
曲靖,2020/4/17,13,13,0
曲靖,2020/4/18,13,13,0
曲靖,2020/4/19,13,13,0
曲靖,2020/4/20,13,13,0
曲靖,2020/4/21,13,13,0
曲靖,2020/4/22,13,13,0
曲靖,2020/4/23,13,13,0
曲靖,2020/4/24,13,13,0
曲靖,2020/4/25,13,13,0
曲靖,2020/4/26,13,13,0
曲靖,2020/4/27,13,13,0
曲靖,2020/4/28,13,13,0
曲靖,2020/4/29,13,13,0
曲靖,2020/4/30,13,13,0
曲靖,2020/5/1,13,13,0
曲靖,2020/5/2,13,13,0
曲靖,2020/5/3,13,13,0
曲靖,2020/5/4,13,13,0
曲靖,2020/5/5,13,13,0
曲靖,2020/5/6,13,13,0
曲靖,2020/5/7,13,13,0
曲靖,2020/5/8,13,13,0
曲靖,2020/5/9,13,13,0
曲靖,2020/5/10,13,13,0
曲靖,2020/5/11,13,13,0
曲靖,2020/5/12,13,13,0
曲靖,2020/5/13,13,13,0
曲靖,2020/5/14,13,13,0
曲靖,2020/5/15,13,13,0
曲靖,2020/5/16,13,13,0
曲靖,2020/5/17,13,13,0
曲靖,2020/5/18,13,13,0
曲靖,2020/5/19,13,13,0
曲靖,2020/5/20,13,13,0
曲靖,2020/5/21,13,13,0
曲靖,2020/5/22,13,13,0
曲靖,2020/5/23,13,13,0
曲靖,2020/5/24,13,13,0
曲靖,2020/5/25,13,13,0
曲靖,2020/5/26,13,13,0
曲靖,2020/5/27,13,13,0
曲靖,2020/5/28,13,13,0
曲靖,2020/5/29,13,13,0
曲靖,2020/5/30,13,13,0
曲靖,2020/5/31,13,13,0
曲靖,2020/6/1,13,13,0
曲靖,2020/6/2,13,13,0
曲靖,2020/6/3,13,13,0
曲靖,2020/6/4,13,13,0
曲靖,2020/6/5,13,13,0
曲靖,2020/6/6,13,13,0
曲靖,2020/6/7,13,13,0
曲靖,2020/6/8,13,13,0
曲靖,2020/6/9,13,13,0
曲靖,2020/6/10,13,13,0
曲靖,2020/6/11,13,13,0
曲靖,2020/6/12,13,13,0
曲靖,2020/6/13,13,13,0
曲靖,2020/6/14,13,13,0
曲靖,2020/6/15,13,13,0
曲靖,2020/6/16,13,13,0
曲靖,2020/6/17,13,13,0
曲靖,2020/6/18,13,13,0
曲靖,2020/6/19,13,13,0
曲靖,2020/6/20,13,13,0
曲靖,2020/6/21,13,13,0
曲靖,2020/6/22,13,13,0
曲靖,2020/6/23,13,13,0
曲靖,2020/6/24,13,13,0
曲靖,2020/6/25,13,13,0
曲靖,2020/6/26,13,13,0
曲靖,2020/6/27,13,13,0
曲靖,2020/6/28,13,13,0
曲靖,2020/6/29,13,13,0
曲靖,2020/6/30,13,13,0
临沂,2020/1/22,2,0,0
临沂,2020/1/23,2,0,0
临沂,2020/1/24,3,0,0
临沂,2020/1/25,7,0,0
临沂,2020/1/26,7,0,0
临沂,2020/1/27,8,0,0
临沂,2020/1/28,15,0,0
临沂,2020/1/29,16,0,0
临沂,2020/1/30,20,0,0
临沂,2020/1/31,23,0,0
临沂,2020/2/1,24,0,0
临沂,2020/2/2,24,0,0
临沂,2020/2/3,27,1,0
临沂,2020/2/4,30,1,0
临沂,2020/2/5,32,1,0
临沂,2020/2/6,35,3,0
临沂,2020/2/7,38,3,0
临沂,2020/2/8,40,4,0
临沂,2020/2/9,42,6,0
临沂,2020/2/10,44,9,0
临沂,2020/2/11,45,10,0
临沂,2020/2/12,45,12,0
临沂,2020/2/13,47,13,0
临沂,2020/2/14,47,25,0
临沂,2020/2/15,47,29,0
临沂,2020/2/16,47,32,0
临沂,2020/2/17,48,35,0
临沂,2020/2/18,48,37,0
临沂,2020/2/19,49,41,0
临沂,2020/2/20,49,43,0
临沂,2020/2/21,49,44,0
临沂,2020/2/22,49,44,0
临沂,2020/2/23,49,44,0
临沂,2020/2/24,49,44,0
临沂,2020/2/25,49,45,0
