省份,日期,新增确诊人数,新增治愈人数,新增死亡人数,累积确诊人数,累积治愈人数,累积死亡人数
北京,2020/5/29,0,0,0,593,580,9
北京,2020/5/3,0,2,0,593,552,9
北京,2020/5/30,0,0,0,593,580,9
北京,2020/5/31,0,0,0,593,580,9
北京,2020/5/4,0,1,0,593,553,9
北京,2020/5/5,0,1,0,593,554,9
北京,2020/5/6,0,2,0,593,556,9
北京,2020/5/7,0,3,0,593,559,9
北京,2020/5/8,0,3,0,593,562,9
北京,2020/5/9,0,2,0,593,564,9
北京,2020/6/1,0,0,0,593,580,9
北京,2020/6/10,0,0,0,594,583,9
北京,2020/6/11,1,0,0,595,583,9
北京,2020/6/12,6,0,0,601,583,9
北京,2020/6/13,36,0,0,637,583,9
北京,2020/6/14,36,0,0,673,583,9
北京,2020/6/15,27,0,0,700,583,9
北京,2020/6/16,31,0,0,731,583,9
北京,2020/6/17,21,0,0,752,583,9
北京,2020/6/18,25,0,0,777,583,9
北京,2020/6/19,22,0,0,799,583,9
北京,2020/6/2,1,1,0,594,581,9
北京,2020/6/20,22,0,0,821,583,9
北京,2020/6/21,9,0,0,830,583,9
北京,2020/6/22,13,0,0,843,583,9
北京,2020/6/23,7,0,0,850,583,9
北京,2020/6/24,13,0,0,863,583,9
北京,2020/6/25,11,0,0,874,583,9
北京,2020/6/26,17,0,0,891,583,9
北京,2020/6/27,14,0,0,905,583,9
北京,2020/6/28,7,0,0,912,583,9
北京,2020/6/29,7,1,0,919,584,9
北京,2020/6/3,0,1,0,594,582,9
北京,2020/6/30,3,0,0,922,584,9
北京,2020/6/4,0,0,0,594,582,9
北京,2020/6/5,0,0,0,594,582,9
北京,2020/6/6,0,0,0,594,582,9
北京,2020/6/7,0,0,0,594,582,9
北京,2020/6/8,0,1,0,594,583,9
北京,2020/6/9,0,0,0,594,583,9
台湾,2020/1/21,1,0,0,1,0,0
台湾,2020/1/22,0,0,0,1,0,0
台湾,2020/1/23,0,0,0,1,0,0
台湾,2020/1/24,2,0,0,3,0,0
台湾,2020/1/25,0,0,0,3,0,0
台湾,2020/1/26,1,0,0,4,0,0
台湾,2020/1/27,1,0,0,5,0,0
台湾,2020/1/28,3,0,0,8,0,0
台湾,2020/1/29,0,0,0,8,0,0
台湾,2020/1/30,1,0,0,9,0,0
台湾,2020/1/31,1,0,0,10,0,0
台湾,2020/2/1,0,0,0,10,0,0
台湾,2020/2/10,0,0,0,18,1,0
台湾,2020/2/11,0,0,0,18,1,0
台湾,2020/2/12,0,0,0,18,1,0
台湾,2020/2/13,0,0,0,18,1,0
台湾,2020/2/14,0,0,0,18,1,0
台湾,2020/2/15,0,1,0,18,2,0
台湾,2020/2/16,2,0,1,20,2,1
台湾,2020/2/17,2,0,0,22,2,1
台湾,2020/2/18,0,0,0,22,2,1
台湾,2020/2/19,2,0,0,24,2,1
台湾,2020/2/2,0,0,0,10,0,0
台湾,2020/2/20,0,0,0,24,2,1
台湾,2020/2/21,2,0,0,26,2,1
台湾,2020/2/22,0,0,0,26,2,1
台湾,2020/2/23,2,3,0,28,5,1
台湾,2020/2/24,2,0,0,30,5,1
台湾,2020/2/25,1,0,0,31,5,1
台湾,2020/2/26,1,0,0,32,5,1
台湾,2020/2/27,0,1,0,32,6,1
台湾,2020/2/28,2,3,0,34,9,1
台湾,2020/2/29,5,0,0,39,9,1
台湾,2020/2/3,0,0,0,10,0,0
台湾,2020/2/4,1,0,0,11,0,0
台湾,2020/2/5,0,0,0,11,0,0
台湾,2020/2/6,5,1,0,16,1,0
台湾,2020/2/7,0,0,0,16,1,0
台湾,2020/2/8,1,0,0,17,1,0
台湾,2020/2/9,1,0,0,18,1,0
台湾,2020/3/1,1,3,0,40,12,1
台湾,2020/3/10,2,2,0,47,17,1
台湾,2020/3/11,1,0,0,48,17,1
台湾,2020/3/12,1,3,0,49,20,1
台湾,2020/3/13,1,0,0,50,20,1
台湾,2020/3/14,3,0,0,53,20,1
台湾,2020/3/15,6,0,0,59,20,1
台湾,2020/3/16,8,2,0,67,22,1
台湾,2020/3/17,10,0,0,77,22,1
台湾,2020/3/18,23,0,0,100,22,1
台湾,2020/3/19,8,4,0,108,26,1
台湾,2020/3/2,1,0,0,41,12,1
台湾,2020/3/20,27,2,1,135,28,2
台湾,2020/3/21,18,0,0,153,28,2
台湾,2020/3/22,16,0,0,169,28,2
台湾,2020/3/23,26,1,0,195,29,2
台湾,2020/3/24,21,0,0,216,29,2
台湾,2020/3/25,19,0,0,235,29,2
台湾,2020/3/26,17,0,0,252,29,2
台湾,2020/3/27,15,1,0,267,30,2
台湾,2020/3/28,16,0,0,283,30,2
台湾,2020/3/29,15,9,1,298,39,3
台湾,2020/3/3,1,0,0,42,12,1
台湾,2020/3/30,8,0,2,306,39,5
台湾,2020/3/31,16,0,0,322,39,5
台湾,2020/3/4,0,0,0,42,12,1
台湾,2020/3/5,2,0,0,44,12,1
台湾,2020/3/6,1,0,0,45,12,1
台湾,2020/3/7,0,1,0,45,13,1
台湾,2020/3/8,0,2,0,45,15,1
台湾,2020/3/9,0,0,0,45,15,1
台湾,2020/4/1,7,6,0,329,45,5
台湾,2020/4/10,2,11,1,382,91,6
台湾,2020/4/11,3,8,0,385,99,6
台湾,2020/4/12,3,10,0,388,109,6
台湾,2020/4/13,5,5,0,393,114,6
台湾,2020/4/14,0,10,0,393,124,6
台湾,2020/4/15,2,13,0,395,137,6
台湾,2020/4/16,0,18,0,395,155,6
台湾,2020/4/17,0,11,0,395,166,6
台湾,2020/4/18,3,12,0,398,178,6
台湾,2020/4/19,22,11,0,420,189,6
台湾,2020/4/2,10,5,0,339,50,5
台湾,2020/4/20,2,14,0,422,203,6
台湾,2020/4/21,3,14,0,425,217,6
台湾,2020/4/22,1,19,0,426,236,6
台湾,2020/4/23,1,17,0,427,253,6
台湾,2020/4/24,1,11,0,428,264,6
台湾,2020/4/25,1,11,0,429,275,6
台湾,2020/4/26,0,6,0,429,281,6
台湾,2020/4/27,0,9,0,429,290,6
台湾,2020/4/28,0,17,0,429,307,6
台湾,2020/4/29,0,4,0,429,311,6
台湾,2020/4/3,9,0,0,348,50,5
台湾,2020/4/30,0,11,0,429,322,6
台湾,2020/4/4,7,0,0,355,50,5
台湾,2020/4/5,8,4,0,363,54,5
台湾,2020/4/6,10,3,0,373,57,5
台湾,2020/4/7,3,4,0,376,61,5
台湾,2020/4/8,3,6,0,379,67,5
台湾,2020/4/9,1,13,0,380,80,5
台湾,2020/5/1,0,2,0,429,324,6
台湾,2020/5/10,0,5,0,440,366,6
台湾,2020/5/11,0,2,1,440,368,7
台湾,2020/5/12,0,4,0,440,372,7
台湾,2020/5/13,0,3,0,440,375,7
台湾,2020/5/14,0,8,0,440,383,7
台湾,2020/5/15,0,4,0,440,387,7
台湾,2020/5/16,0,2,0,440,389,7
台湾,2020/5/17,0,6,0,440,395,7
台湾,2020/5/18,0,3,0,440,398,7
台湾,2020/5/19,0,3,0,440,401,7
台湾,2020/5/2,3,0,0,432,324,6
台湾,2020/5/20,0,1,0,440,402,7
台湾,2020/5/21,1,5,0,441,407,7
台湾,2020/5/22,0,1,0,441,408,7
台湾,2020/5/23,0,3,0,441,411,7
台湾,2020/5/24,0,3,0,441,414,7
台湾,2020/5/25,0,1,0,441,415,7
台湾,2020/5/26,0,1,0,441,416,7
台湾,2020/5/27,0,3,0,441,419,7
台湾,2020/5/28,0,1,0,441,420,7
台湾,2020/5/29,1,0,0,442,420,7
台湾,2020/5/3,4,8,0,436,332,6
台湾,2020/5/30,0,1,0,442,421,7
台湾,2020/5/31,0,2,0,442,423,7
台湾,2020/5/4,2,2,0,438,334,6
台湾,2020/5/5,0,0,0,438,334,6
台湾,2020/5/6,1,5,0,439,339,6
台湾,2020/5/7,1,8,0,440,347,6
台湾,2020/5/8,0,8,0,440,355,6
台湾,2020/5/9,0,6,0,440,361,6
台湾,2020/6/1,1,4,0,443,427,7
台湾,2020/6/10,0,0,0,443,431,7
台湾,2020/6/11,0,0,0,443,431,7
台湾,2020/6/12,0,0,0,443,431,7
台湾,2020/6/13,0,0,0,443,431,7
台湾,2020/6/14,0,0,0,443,431,7
台湾,2020/6/15,2,2,0,445,433,7
台湾,2020/6/16,0,0,0,445,433,7
台湾,2020/6/17,0,1,0,445,434,7
台湾,2020/6/18,1,0,0,446,434,7
台湾,2020/6/19,0,0,0,446,434,7
台湾,2020/6/2,0,0,0,443,427,7
台湾,2020/6/20,0,0,0,446,434,7
台湾,2020/6/21,0,0,0,446,434,7
台湾,2020/6/22,0,1,0,446,435,7
台湾,2020/6/23,0,0,0,446,435,7
台湾,2020/6/24,0,0,0,446,435,7
台湾,2020/6/25,1,0,0,447,435,7
台湾,2020/6/26,0,0,0,447,435,7
台湾,2020/6/27,0,0,0,447,435,7
台湾,2020/6/28,0,0,0,447,435,7
台湾,2020/6/29,0,0,0,447,435,7
台湾,2020/6/3,0,1,0,443,428,7
台湾,2020/6/30,0,0,0,447,435,7
台湾,2020/6/4,0,0,0,443,428,7
台湾,2020/6/5,0,1,0,443,429,7
台湾,2020/6/6,0,0,0,443,429,7
台湾,2020/6/7,0,1,0,443,430,7
台湾,2020/6/8,0,0,0,443,430,7
台湾,2020/6/9,0,1,0,443,431,7
吉林,2020/1/22,1,0,0,1,0,0
吉林,2020/1/23,2,0,0,3,0,0
吉林,2020/1/24,1,0,0,4,0,0
吉林,2020/1/25,0,0,0,4,0,0
吉林,2020/1/26,2,0,0,6,0,0
吉林,2020/1/27,2,0,0,8,0,0
吉林,2020/1/28,1,0,0,9,0,0
吉林,2020/1/29,5,0,0,14,0,0
吉林,2020/1/30,0,1,0,14,1,0
吉林,2020/1/31,3,0,0,17,1,0
吉林,2020/2/1,6,0,0,23,1,0
吉林,2020/2/10,1,1,0,81,13,1
吉林,2020/2/11,2,5,0,83,18,1
吉林,2020/2/12,1,4,0,84,22,1
吉林,2020/2/13,2,3,0,86,25,1
吉林,2020/2/14,2,0,0,88,25,1
吉林,2020/2/15,1,3,0,89,28,1
吉林,2020/2/16,0,2,0,89,30,1
吉林,2020/2/17,0,4,0,89,34,1
吉林,2020/2/18,1,2,0,90,36,1
吉林,2020/2/19,1,4,0,91,40,1
吉林,2020/2/2,8,0,0,31,1,0
吉林,2020/2/20,0,4,0,91,44,1
吉林,2020/2/21,0,2,0,91,46,1
吉林,2020/2/22,0,6,0,91,52,1
吉林,2020/2/23,2,2,0,93,54,1
吉林,2020/2/24,0,6,0,93,60,1
吉林,2020/2/25,0,3,0,93,63,1
吉林,2020/2/26,0,2,0,93,65,1
吉林,2020/2/27,0,3,0,93,68,1
吉林,2020/2/28,0,5,0,93,73,1
吉林,2020/2/29,0,2,0,93,75,1
吉林,2020/2/3,11,0,0,42,1,0
吉林,2020/2/4,12,0,0,54,1,0
吉林,2020/2/5,5,1,0,59,2,0
吉林,2020/2/6,6,2,1,65,4,1
吉林,2020/2/7,4,0,0,69,4,1
吉林,2020/2/8,9,1,0,78,5,1
吉林,2020/2/9,2,7,0,80,12,1
吉林,2020/3/1,0,3,0,93,78,1
吉林,2020/3/10,0,0,0,93,91,1
吉林,2020/3/11,0,0,0,93,91,1
吉林,2020/3/12,0,0,0,93,91,1
吉林,2020/3/13,0,0,0,93,91,1
吉林,2020/3/14,0,0,0,93,91,1
吉林,2020/3/15,0,1,0,93,92,1
吉林,2020/3/16,0,0,0,93,92,1
吉林,2020/3/17,0,0,0,93,92,1
吉林,2020/3/18,0,0,0,93,92,1
吉林,2020/3/19,0,0,0,93,92,1
吉林,2020/3/2,0,5,0,93,83,1
吉林,2020/3/20,0,0,0,93,92,1
吉林,2020/3/21,0,0,0,93,92,1
吉林,2020/3/22,0,0,0,93,92,1
吉林,2020/3/23,0,0,0,93,92,1
吉林,2020/3/24,1,0,0,94,92,1
吉林,2020/3/25,1,0,0,95,92,1
吉林,2020/3/26,0,0,0,95,92,1
吉林,2020/3/27,2,0,0,97,92,1
吉林,2020/3/28,1,0,0,98,92,1
吉林,2020/3/29,0,0,0,98,92,1
吉林,2020/3/3,0,1,0,93,84,1
吉林,2020/3/30,0,0,0,98,92,1
吉林,2020/3/31,0,0,0,98,92,1
吉林,2020/3/4,0,2,0,93,86,1
吉林,2020/3/5,0,2,0,93,88,1
吉林,2020/3/6,0,2,0,93,90,1
吉林,2020/3/7,0,0,0,93,90,1
吉林,2020/3/8,0,0,0,93,90,1
吉林,2020/3/9,0,1,0,93,91,1
吉林,2020/4/1,0,0,0,98,92,1
吉林,2020/4/10,0,1,0,98,96,1
吉林,2020/4/11,1,0,0,99,96,1
吉林,2020/4/12,1,0,0,100,96,1
吉林,2020/4/13,0,0,0,100,96,1
吉林,2020/4/14,2,0,0,102,96,1
吉林,2020/4/15,0,0,0,102,96,1
吉林,2020/4/16,0,1,0,102,97,1
吉林,2020/4/17,0,0,0,102,97,1
吉林,2020/4/18,2,0,0,104,97,1
吉林,2020/4/19,0,0,0,104,97,1
吉林,2020/4/2,0,0,0,98,92,1
吉林,2020/4/20,2,0,0,106,97,1
吉林,2020/4/21,0,1,0,106,98,1
吉林,2020/4/22,1,0,0,107,98,1
吉林,2020/4/23,1,1,0,108,99,1
吉林,2020/4/24,1,0,0,109,99,1
吉林,2020/4/25,0,0,0,109,99,1
吉林,2020/4/26,1,0,0,110,99,1
吉林,2020/4/27,0,0,0,110,99,1
吉林,2020/4/28,0,0,0,110,99,1
吉林,2020/4/29,1,0,0,111,99,1
吉林,2020/4/3,0,0,0,98,92,1
吉林,2020/4/30,0,2,0,111,101,1
吉林,2020/4/4,0,0,0,98,92,1
吉林,2020/4/5,0,0,0,98,92,1
吉林,2020/4/6,0,0,0,98,92,1
吉林,2020/4/7,0,0,0,98,92,1
吉林,2020/4/8,0,1,0,98,93,1
吉林,2020/4/9,0,2,0,98,95,1
吉林,2020/5/1,1,1,0,112,102,1
吉林,2020/5/10,3,0,0,127,105,1
吉林,2020/5/11,0,0,0,127,105,1
吉林,2020/5/12,6,3,0,133,108,1
吉林,2020/5/13,1,0,0,134,108,1
吉林,2020/5/14,4,0,0,138,108,1
吉林,2020/5/15,2,0,0,140,108,1
吉林,2020/5/16,4,5,1,144,113,2
吉林,2020/5/17,2,9,0,146,122,2
吉林,2020/5/18,5,1,0,151,123,2
吉林,2020/5/19,1,2,0,152,125,2
吉林,2020/5/2,0,1,0,112,103,1
吉林,2020/5/20,0,0,0,152,125,2
吉林,2020/5/21,2,2,0,154,127,2
吉林,2020/5/22,0,1,0,154,128,2
吉林,2020/5/23,1,0,0,155,128,2
吉林,2020/5/24,0,0,0,155,128,2
吉林,2020/5/25,0,0,0,155,128,2
吉林,2020/5/26,0,0,0,155,128,2
吉林,2020/5/27,0,5,0,155,133,2
吉林,2020/5/28,0,3,0,155,136,2
吉林,2020/5/29,0,6,0,155,142,2
吉林,2020/5/3,0,0,0,112,103,1
吉林,2020/5/30,0,2,0,155,144,2
吉林,2020/5/31,0,0,0,155,144,2
吉林,2020/5/4,0,0,0,112,103,1
吉林,2020/5/5,0,0,0,112,103,1
吉林,2020/5/6,0,0,0,112,103,1
吉林,2020/5/7,1,1,0,113,104,1
吉林,2020/5/8,0,1,0,113,105,1
吉林,2020/5/9,11,0,0,124,105,1
吉林,2020/6/1,0,3,0,155,147,2
吉林,2020/6/10,0,0,0,155,153,2
吉林,2020/6/11,0,0,0,155,153,2
吉林,2020/6/12,0,0,0,155,153,2
吉林,2020/6/13,0,0,0,155,153,2
吉林,2020/6/14,0,0,0,155,153,2
吉林,2020/6/15,0,0,0,155,153,2
吉林,2020/6/16,0,0,0,155,153,2
吉林,2020/6/17,0,0,0,155,153,2
吉林,2020/6/18,0,0,0,155,153,2
吉林,2020/6/19,0,0,0,155,153,2
吉林,2020/6/2,0,0,0,155,147,2
吉林,2020/6/20,0,0,0,155,153,2
吉林,2020/6/21,0,0,0,155,153,2
吉林,2020/6/22,0,0,0,155,153,2
吉林,2020/6/23,0,0,0,155,153,2
吉林,2020/6/24,0,0,0,155,153,2
吉林,2020/6/25,0,0,0,155,153,2
吉林,2020/6/26,0,0,0,155,153,2
吉林,2020/6/27,0,0,0,155,153,2
吉林,2020/6/28,0,0,0,155,153,2
吉林,2020/6/29,0,0,0,155,153,2
吉林,2020/6/3,0,1,0,155,148,2
吉林,2020/6/30,0,0,0,155,153,2
吉林,2020/6/4,0,1,0,155,149,2
吉林,2020/6/5,0,1,0,155,150,2
吉林,2020/6/6,0,1,0,155,151,2
吉林,2020/6/7,0,2,0,155,153,2
吉林,2020/6/8,0,0,0,155,153,2
吉林,2020/6/9,0,0,0,155,153,2
四川,2020/1/21,2,0,0,2,0,0
四川,2020/1/22,6,0,0,8,0,0
四川,2020/1/23,7,0,0,15,0,0
四川,2020/1/24,13,0,0,28,0,0
四川,2020/1/25,16,0,0,44,0,0
四川,2020/1/26,25,0,0,69,0,0
四川,2020/1/27,21,0,0,90,0,0
四川,2020/1/28,18,0,0,108,0,0
四川,2020/1/29,33,1,1,141,1,1
四川,2020/1/30,36,0,0,177,1,1
四川,2020/1/31,30,2,0,207,3,1
四川,2020/2/1,24,0,0,231,3,1
四川,2020/2/10,12,6,0,417,82,1
四川,2020/2/11,19,3,0,436,85,1
四川,2020/2/12,15,8,0,451,93,1
四川,2020/2/13,12,12,0,463,105,1
四川,2020/2/14,7,10,0,470,115,1
四川,2020/2/15,11,12,2,481,127,3
四川,2020/2/16,14,9,0,495,136,3
四川,2020/2/17,13,27,0,508,163,3
四川,2020/2/18,6,14,0,514,177,3
四川,2020/2/19,6,21,0,520,198,3
四川,2020/2/2,23,9,0,254,12,1
四川,2020/2/20,5,24,0,525,222,3
四川,2020/2/21,1,20,0,526,242,3
四川,2020/2/22,0,14,0,526,256,3
四川,2020/2/23,1,7,0,527,263,3
四川,2020/2/24,2,15,0,529,278,3
四川,2020/2/25,2,14,0,531,292,3
四川,2020/2/26,3,18,0,534,310,3
四川,2020/2/27,4,16,0,538,326,3
四川,2020/2/28,0,24,0,538,350,3
四川,2020/2/29,0,13,0,538,363,3
四川,2020/2/3,28,2,0,282,14,1
四川,2020/2/4,19,9,0,301,23,1
四川,2020/2/5,20,4,0,321,27,1
四川,2020/2/6,23,10,0,344,37,1
四川,2020/2/7,19,13,0,363,50,1
四川,2020/2/8,23,10,0,386,60,1
四川,2020/2/9,19,16,0,405,76,1
四川,2020/3/1,0,15,0,538,378,3
四川,2020/3/10,0,14,0,539,484,3
四川,2020/3/11,0,10,0,539,494,3
四川,2020/3/12,0,6,0,539,500,3
四川,2020/3/13,0,10,0,539,510,3
四川,2020/3/14,0,5,0,539,515,3
四川,2020/3/15,0,1,0,539,516,3
四川,2020/3/16,0,4,0,539,520,3
四川,2020/3/17,1,5,0,540,525,3
四川,2020/3/18,0,6,0,540,531,3
四川,2020/3/19,1,5,0,541,536,3
四川,2020/3/2,0,11,0,538,389,3
四川,2020/3/20,1,0,0,542,536,3
四川,2020/3/21,1,0,0,543,536,3
四川,2020/3/22,0,0,0,543,536,3
四川,2020/3/23,2,0,0,545,536,3
四川,2020/3/24,2,0,0,547,536,3
四川,2020/3/25,0,0,0,547,536,3
四川,2020/3/26,1,0,0,548,536,3
四川,2020/3/27,0,0,0,548,536,3
四川,2020/3/28,2,0,0,550,536,3
四川,2020/3/29,0,0,0,550,536,3
四川,2020/3/3,0,11,0,538,400,3
四川,2020/3/30,0,0,0,550,536,3
四川,2020/3/31,2,0,0,552,536,3
四川,2020/3/4,1,18,0,539,418,3
四川,2020/3/5,0,10,0,539,428,3
四川,2020/3/6,0,20,0,539,448,3
四川,2020/3/7,0,9,0,539,457,3
四川,2020/3/8,0,8,0,539,465,3
四川,2020/3/9,0,5,0,539,470,3
四川,2020/4/1,2,1,0,554,537,3
四川,2020/4/10,0,1,0,560,547,3
四川,2020/4/11,0,0,0,560,547,3
四川,2020/4/12,0,1,0,560,548,3
四川,2020/4/13,0,0,0,560,548,3
四川,2020/4/14,0,2,0,560,550,3
四川,2020/4/15,0,2,0,560,552,3
四川,2020/4/16,0,0,0,560,552,3
四川,2020/4/17,1,1,0,561,553,3
四川,2020/4/18,0,1,0,561,554,3
四川,2020/4/19,0,0,0,561,554,3
四川,2020/4/2,1,0,0,555,537,3
四川,2020/4/20,0,0,0,561,554,3
四川,2020/4/21,0,2,0,561,556,3
四川,2020/4/22,0,1,0,561,557,3
四川,2020/4/23,0,0,0,561,557,3
四川,2020/4/24,0,0,0,561,557,3
四川,2020/4/25,0,0,0,561,557,3
四川,2020/4/26,0,0,0,561,557,3
四川,2020/4/27,0,0,0,561,557,3
四川,2020/4/28,0,0,0,561,557,3
四川,2020/4/29,0,0,0,561,557,3
四川,2020/4/3,2,1,0,557,538,3
四川,2020/4/30,0,0,0,561,557,3
四川,2020/4/4,1,1,0,558,539,3
四川,2020/4/5,1,1,0,559,540,3
四川,2020/4/6,1,1,0,560,541,3
四川,2020/4/7,0,0,0,560,541,3
四川,2020/4/8,0,0,0,560,541,3
四川,2020/4/9,0,5,0,560,546,3
四川,2020/5/1,0,0,0,561,557,3
四川,2020/5/10,0,0,0,561,557,3
四川,2020/5/11,0,0,0,561,557,3
四川,2020/5/12,0,0,0,561,557,3
四川,2020/5/13,0,0,0,561,557,3
四川,2020/5/14,0,0,0,561,557,3
四川,2020/5/15,0,0,0,561,557,3
四川,2020/5/16,0,0,0,561,557,3
四川,2020/5/17,0,0,0,561,557,3
四川,2020/5/18,0,0,0,561,557,3
四川,2020/5/19,0,0,0,561,557,3
四川,2020/5/2,0,0,0,561,557,3
四川,2020/5/20,0,0,0,561,557,3
四川,2020/5/21,2,0,0,563,557,3
四川,2020/5/22,0,0,0,563,557,3
四川,2020/5/23,0,0,0,563,557,3
四川,2020/5/24,1,0,0,564,557,3
四川,2020/5/25,0,0,0,564,557,3
四川,2020/5/26,0,0,0,564,557,3
四川,2020/5/27,0,0,0,564,557,3
四川,2020/5/28,0,0,0,564,557,3
四川,2020/5/29,0,0,0,564,557,3
四川,2020/5/3,0,0,0,561,557,3
四川,2020/5/30,0,0,0,564,557,3
四川,2020/5/31,11,0,0,575,557,3
四川,2020/5/4,0,0,0,561,557,3
四川,2020/5/5,0,0,0,561,557,3
四川,2020/5/6,0,0,0,561,557,3
四川,2020/5/7,0,0,0,561,557,3
四川,2020/5/8,0,0,0,561,557,3
四川,2020/5/9,0,0,0,561,557,3
四川,2020/6/1,2,0,0,577,557,3
四川,2020/6/10,0,3,0,582,560,3
四川,2020/6/11,0,1,0,582,561,3
四川,2020/6/12,1,1,0,583,562,3
四川,2020/6/13,0,1,0,583,563,3
四川,2020/6/14,4,0,0,587,563,3
四川,2020/6/15,1,1,0,588,564,3
四川,2020/6/16,1,1,0,589,565,3
四川,2020/6/17,0,2,0,589,567,3
四川,2020/6/18,0,2,0,589,569,3
四川,2020/6/19,0,1,0,589,570,3
四川,2020/6/2,0,0,0,577,557,3
四川,2020/6/20,0,0,0,589,570,3
四川,2020/6/21,0,0,0,589,570,3
四川,2020/6/22,0,2,0,589,572,3
四川,2020/6/23,0,1,0,589,573,3
四川,2020/6/24,0,2,0,589,575,3
四川,2020/6/25,0,0,0,589,575,3
四川,2020/6/26,0,0,0,589,575,3
四川,2020/6/27,0,0,0,589,575,3
四川,2020/6/28,3,2,0,592,577,3
四川,2020/6/29,3,1,0,595,578,3
四川,2020/6/3,0,0,0,577,557,3
四川,2020/6/30,0,2,0,595,580,3
四川,2020/6/4,1,0,0,578,557,3
四川,2020/6/5,0,0,0,578,557,3
四川,2020/6/6,0,0,0,578,557,3
四川,2020/6/7,3,0,0,581,557,3
四川,2020/6/8,1,0,0,582,557,3
四川,2020/6/9,0,0,0,582,557,3
天津,2020/1/21,2,0,0,2,0,0
天津,2020/1/22,2,0,0,4,0,0
天津,2020/1/23,1,0,0,5,0,0
天津,2020/1/24,3,0,0,8,0,0
天津,2020/1/25,1,0,0,9,0,0
天津,2020/1/26,4,0,0,13,0,0
天津,2020/1/27,9,0,0,22,0,0
天津,2020/1/28,1,0,0,23,0,0
天津,2020/1/29,3,0,0,26,0,0
天津,2020/1/30,4,0,0,30,0,0
天津,2020/1/31,1,0,0,31,0,0
天津,2020/2/1,9,0,0,40,0,0
天津,2020/2/10,4,4,1,95,8,2
天津,2020/2/11,11,2,0,106,10,2
天津,2020/2/12,6,1,0,112,11,2
天津,2020/2/13,7,10,1,119,21,3
天津,2020/2/14,1,11,0,120,32,3
天津,2020/2/15,2,5,0,122,37,3
天津,2020/2/16,3,8,0,125,45,3
天津,2020/2/17,1,1,0,126,46,3
天津,2020/2/18,3,2,0,129,48,3
天津,2020/2/19,2,6,0,131,54,3
天津,2020/2/2,8,1,0,48,1,0
天津,2020/2/20,1,5,0,132,59,3
天津,2020/2/21,2,3,0,134,62,3
天津,2020/2/22,2,3,0,136,65,3
天津,2020/2/23,0,16,0,136,81,3
天津,2020/2/24,0,6,0,136,87,3
天津,2020/2/25,0,4,0,136,91,3
天津,2020/2/26,0,5,0,136,96,3
天津,2020/2/27,1,6,0,137,102,3
天津,2020/2/28,0,3,0,137,105,3
天津,2020/2/29,0,4,0,137,109,3
天津,2020/2/3,12,0,0,60,1,0
天津,2020/2/4,7,1,0,67,2,0
天津,2020/2/5,2,0,1,69,2,1
天津,2020/2/6,10,0,0,79,2,1
天津,2020/2/7,2,0,0,81,2,1
天津,2020/2/8,7,2,0,88,4,1
天津,2020/2/9,3,0,0,91,4,1
天津,2020/3/1,0,2,0,137,111,3
天津,2020/3/10,0,1,0,137,131,3
天津,2020/3/11,0,1,0,137,132,3
天津,2020/3/12,0,0,0,137,132,3
天津,2020/3/13,0,0,0,137,132,3
天津,2020/3/14,0,0,0,137,132,3
天津,2020/3/15,0,1,0,137,133,3
天津,2020/3/16,0,0,0,137,133,3
天津,2020/3/17,0,0,0,137,133,3
天津,2020/3/18,0,0,0,137,133,3
天津,2020/3/19,1,0,0,138,133,3
天津,2020/3/2,0,7,0,137,118,3
天津,2020/3/20,0,0,0,138,133,3
天津,2020/3/21,0,0,0,138,133,3
天津,2020/3/22,0,0,0,138,133,3
天津,2020/3/23,4,0,0,142,133,3
天津,2020/3/24,4,0,0,146,133,3
天津,2020/3/25,2,0,0,148,133,3
天津,2020/3/26,5,0,0,153,133,3
天津,2020/3/27,4,0,0,157,133,3
天津,2020/3/28,7,0,0,164,133,3
天津,2020/3/29,3,0,0,167,133,3
天津,2020/3/3,0,6,0,137,124,3
天津,2020/3/30,8,0,0,175,133,3
天津,2020/3/31,0,2,0,175,135,3
天津,2020/3/4,0,4,0,137,128,3
天津,2020/3/5,0,0,0,137,128,3
天津,2020/3/6,0,0,0,137,128,3
天津,2020/3/7,0,0,0,137,128,3
天津,2020/3/8,0,1,0,137,129,3
天津,2020/3/9,0,1,0,137,130,3
天津,2020/4/1,2,0,0,177,135,3
天津,2020/4/10,1,4,0,184,158,3
天津,2020/4/11,0,3,0,184,161,3
天津,2020/4/12,1,0,0,185,161,3
天津,2020/4/13,0,3,0,185,164,3
天津,2020/4/14,1,4,0,186,168,3
天津,2020/4/15,0,3,0,186,171,3
天津,2020/4/16,1,1,0,187,172,3
天津,2020/4/17,3,1,0,190,173,3
天津,2020/4/18,0,0,0,190,173,3
天津,2020/4/19,0,1,0,190,174,3
天津,2020/4/2,1,5,0,178,140,3
天津,2020/4/20,0,0,0,190,174,3
天津,2020/4/21,0,2,0,190,176,3
天津,2020/4/22,0,2,0,190,178,3
天津,2020/4/23,0,1,0,190,179,3
天津,2020/4/24,1,3,0,191,182,3
天津,2020/4/25,0,1,0,191,183,3
天津,2020/4/26,0,0,0,191,183,3
天津,2020/4/27,0,0,0,191,183,3
天津,2020/4/28,0,1,0,191,184,3
天津,2020/4/29,0,0,0,191,184,3
天津,2020/4/3,3,0,0,181,140,3
